driverId,season,round,raceId,race_skill,season_skill,n_races,constructorId,driverRef,constructorRef,rank,rank_lo,rank_hi
852,2022,12,422,-1.080326795578003,-1.0190042853355408,9,207,mick_schumacher,haas,16,16,16
821,2022,13,423,1.5178873538970947,1.512963977727023,11,49,bottas,alfa,1,1,1
829,2022,13,423,1.3121615648269653,1.2971209486325581,12,8,max_verstappen,red_bull,2,2,3
831,2022,13,423,1.3184120655059814,1.2968210909101698,9,5,sainz,ferrari,3,2,3
0,2022,13,423,1.1887800693511963,1.1797980161813588,13,129,hamilton,mercedes,4,4,4
814,2022,13,423,1.1236716508865356,1.1162052696401423,11,8,perez,red_bull,5,5,7
19,2022,13,423,1.1280412673950195,1.1149063110351562,10,115,vettel,aston_martin,6,5,7
842,2022,13,423,1.108222484588623,1.1018206834793092,10,5,leclerc,ferrari,7,5,7
844,2022,13,423,1.0033233165740967,0.9939067264397939,12,0,norris,mclaren,8,8,8
3,2022,13,423,0.8610326051712036,0.8521352031014182,11,210,alonso,alpine,9,9,10
816,2022,13,423,0.8420259356498718,0.8367205162843069,12,0,ricciardo,mclaren,10,9,10
846,2022,13,423,0.7179607152938843,0.7085315097462047,11,2,albon,williams,11,11,11
452,2022,13,423,0.5881451368331909,0.5776872158050537,10,209,gasly,alphatauri,12,12,12
838,2022,13,423,0.25006771087646484,0.2416899303595225,12,210,ocon,alpine,13,13,13
824,2022,13,423,-0.6575500965118408,-0.6637676596641541,10,207,kevin_magnussen,haas,14,14,14
850,2022,13,423,-0.8245449662208557,-0.8236754298210144,10,209,tsunoda,alphatauri,15,15,15
853,2022,13,423,-0.9018553495407104,-0.8924375573794047,9,49,zhou,alfa,16,16,17
845,2022,13,423,-0.9092588424682617,-0.9156997601191202,12,129,russell,mercedes,17,16,17
839,2022,13,423,-0.9804224371910095,-0.9891909773533161,13,115,stroll,aston_martin,18,18,18
852,2022,13,423,-1.0203328132629395,-1.0191371381282806,10,207,mick_schumacher,haas,19,19,19
847,2022,13,423,-1.334676742553711,-1.3356823682785035,10,2,latifi,williams,20,20,20
831,2022,14,424,1.3578587770462036,1.3029248595237732,10,5,sainz,ferrari,1,1,2
829,2022,14,424,1.351348638534546,1.3012923093942494,13,8,max_verstappen,red_bull,2,1,2
814,2022,14,424,1.1626536846160889,1.1200759708881378,12,8,perez,red_bull,3,3,5
19,2022,14,424,1.16718590259552,1.1196590011770076,11,115,vettel,aston_martin,4,3,5
842,2022,14,424,1.1469943523406982,1.1059273806485264,11,5,leclerc,ferrari,5,3,5
844,2022,14,424,1.0423630475997925,0.9976341357597938,13,0,norris,mclaren,6,6,6
3,2022,14,424,0.9000945091247559,0.8561318119366964,12,210,alonso,alpine,7,7,8
816,2022,14,424,0.8810086846351624,0.8401272984651419,13,0,ricciardo,mclaren,8,7,8
846,2022,14,424,0.7572200894355774,0.7125888913869858,12,2,albon,williams,9,9,9
452,2022,14,424,0.6272595524787903,0.5821937918663025,11,209,gasly,alphatauri,10,10,10
838,2022,14,424,0.28909191489219666,0.2453362368620359,13,210,ocon,alpine,11,11,11
824,2022,14,424,-0.618602991104126,-0.6596617807041515,11,207,kevin_magnussen,haas,12,12,12
850,2022,14,424,-0.7860548496246338,-0.8202553770758889,11,209,tsunoda,alphatauri,13,13,13
853,2022,14,424,-0.8638319373130798,-0.8895769953727722,10,49,zhou,alfa,14,14,15
845,2022,14,424,-0.8704079389572144,-0.9122157738758967,13,129,russell,mercedes,15,14,15
839,2022,14,424,-0.9414012432098389,-0.9857774249144963,14,115,stroll,aston_martin,16,16,16
852,2022,14,424,-0.9817427396774292,-1.0157376473600215,11,207,mick_schumacher,haas,17,17,17
847,2022,14,424,-1.2960381507873535,-1.3320783485065808,11,2,latifi,williams,18,18,18
831,2022,15,425,1.3226525783538818,1.3047182885083286,11,5,sainz,ferrari,1,1,2
829,2022,15,425,1.3159178495407104,1.3023369908332825,14,8,max_verstappen,red_bull,2,1,2
0,2022,15,425,1.1897633075714111,1.18050982270922,14,129,hamilton,mercedes,3,3,3
19,2022,15,425,1.131718397140503,1.1206639508406322,12,115,vettel,aston_martin,4,4,6
814,2022,15,425,1.1270453929901123,1.1206120802805974,13,8,perez,red_bull,5,4,6
842,2022,15,425,1.1112045049667358,1.106367141008377,12,5,leclerc,ferrari,6,4,6
844,2022,15,425,1.0068047046661377,0.9982891763959613,14,0,norris,mclaren,7,7,7
3,2022,15,425,0.8645553588867188,0.8567797770866981,13,210,alonso,alpine,8,8,9
816,2022,15,425,0.8454010486602783,0.8405039949076516,14,0,ricciardo,mclaren,9,8,9
846,2022,15,425,0.721851646900177,0.7133014110418466,13,2,albon,williams,10,10,10
452,2022,15,425,0.591765820980072,0.5829914609591166,12,209,gasly,alphatauri,11,11,11
838,2022,15,425,0.2535201907157898,0.24592080499444688,14,210,ocon,alpine,12,12,12
824,2022,15,425,-0.6542415618896484,-0.6592100958029429,12,207,kevin_magnussen,haas,13,13,13
853,2022,15,425,-0.9002693295478821,-0.8905490257523276,11,49,zhou,alfa,14,14,15
845,2022,15,425,-0.9061294794082642,-0.9117810385567802,14,129,russell,mercedes,15,14,15
839,2022,15,425,-0.976975679397583,-0.9851906418800354,15,115,stroll,aston_martin,16,16,16
852,2022,15,425,-1.0176900625228882,-1.0159003486235936,12,207,mick_schumacher,haas,17,17,17
847,2022,15,425,-1.3319432735443115,-1.3320670922597249,12,2,latifi,williams,18,18,18
821,2022,16,426,1.563604712486267,1.51718403895696,12,49,bottas,alfa,1,1,1
831,2022,16,426,1.3681609630584717,1.3100051780541737,12,5,sainz,ferrari,2,2,3
829,2022,16,426,1.361232042312622,1.3062633275985718,15,8,max_verstappen,red_bull,3,2,3
0,2022,16,426,1.235302448272705,1.1841626644134522,15,129,hamilton,mercedes,4,4,4
814,2022,16,426,1.172206163406372,1.1242973719324385,14,8,perez,red_bull,5,5,6
842,2022,16,426,1.1562079191207886,1.110201047017024,13,5,leclerc,ferrari,6,5,6
844,2022,16,426,1.0520087480545044,1.0018704811731973,15,0,norris,mclaren,7,7,7
452,2022,16,426,0.6370255947113037,0.5871479327862079,13,209,gasly,alphatauri,8,8,8
838,2022,16,426,0.29871249198913574,0.24944025079409282,15,210,ocon,alpine,9,9,9
824,2022,16,426,-0.6091070175170898,-0.6553560128578773,13,207,kevin_magnussen,haas,10,10,10
850,2022,16,426,-0.7773312926292419,-0.8166783700386683,12,209,tsunoda,alphatauri,11,11,11
854,2022,16,426,-0.8513241410255432,-0.8513241410255432,1,2,de_vries,williams,12,12,12
853,2022,16,426,-0.8558259606361389,-0.8876554369926453,12,49,zhou,alfa,13,13,14
845,2022,16,426,-0.8610668182373047,-0.9084000905354818,15,129,russell,mercedes,14,13,14
852,2022,16,426,-0.9728226661682129,-1.0125866807424104,13,207,mick_schumacher,haas,15,15,15
847,2022,16,426,-1.2870393991470337,-1.3286034235587487,13,2,latifi,williams,16,16,16
821,2022,17,427,1.445210576057434,1.5116476187339196,13,49,bottas,alfa,1,1,1
831,2022,17,427,1.2496551275253296,1.3053628664750319,13,5,sainz,ferrari,2,2,3
829,2022,17,427,1.242558240890503,1.3022817596793175,16,8,max_verstappen,red_bull,3,2,3
0,2022,17,427,1.1168230772018433,1.1799539402127266,16,129,hamilton,mercedes,4,4,4
814,2022,17,427,1.0533995628356934,1.1195708513259888,15,8,perez,red_bull,5,5,7
19,2022,17,427,1.0558314323425293,1.1156768340330858,13,115,vettel,aston_martin,6,5,7
842,2022,17,427,1.0372655391693115,1.1049913678850447,14,5,leclerc,ferrari,7,5,7
844,2022,17,427,0.9332395195960999,0.9975810460746288,16,0,norris,mclaren,8,8,8
816,2022,17,427,0.769392728805542,0.8357632438341777,15,0,ricciardo,mclaren,9,9,9
452,2022,17,427,0.518304705619812,0.5822305594171796,14,209,gasly,alphatauri,10,10,10
824,2022,17,427,-0.7279362678527832,-0.6605403167860848,14,207,kevin_magnussen,haas,11,11,11
845,2022,17,427,-0.979958176612854,-0.9128724709153175,16,129,russell,mercedes,12,12,12
839,2022,17,427,-1.0529552698135376,-0.9894259311258793,16,115,stroll,aston_martin,13,13,13
852,2022,17,427,-1.0918829441070557,-1.018250699554171,14,207,mick_schumacher,haas,14,14,14
821,2022,18,428,1.5436124801635742,1.513930823121752,14,49,bottas,alfa,1,1,1
829,2022,18,428,1.3407185077667236,1.3045427448609297,17,8,max_verstappen,red_bull,2,2,2
0,2022,18,428,1.2151515483856201,1.1820243877523087,17,129,hamilton,mercedes,3,3,3
814,2022,18,428,1.1514451503753662,1.1215629950165749,16,8,perez,red_bull,4,4,6
19,2022,18,428,1.1543011665344238,1.1184357149260384,14,115,vettel,aston_martin,5,4,6
842,2022,18,428,1.1351933479309082,1.1070048332214355,15,5,leclerc,ferrari,6,4,6
844,2022,18,428,1.0313172340393066,0.9995655277196098,17,0,norris,mclaren,7,7,7
3,2022,18,428,0.8900603652000427,0.859156961951937,14,210,alonso,alpine,8,8,8
816,2022,18,428,0.8677577376365662,0.8377628996968269,16,0,ricciardo,mclaren,9,9,9
452,2022,18,428,0.6164243221282959,0.5845101435979208,15,209,gasly,alphatauri,10,10,10
838,2022,18,428,0.2813873887062073,0.25143694691359997,16,210,ocon,alpine,11,11,11
824,2022,18,428,-0.6299103498458862,-0.6584983189900716,15,207,kevin_magnussen,haas,12,12,12
850,2022,18,428,-0.7949972748756409,-0.8150105934876662,13,209,tsunoda,alphatauri,13,13,13
853,2022,18,428,-0.8737987875938416,-0.8865895408850449,13,49,zhou,alfa,14,14,15
845,2022,18,428,-0.8819860816001892,-0.9110556244850159,17,129,russell,mercedes,15,14,15
839,2022,18,428,-0.9545654654502869,-0.9873753154979032,17,115,stroll,aston_martin,16,16,16
852,2022,18,428,-0.9940568804740906,-1.0166377782821656,15,207,mick_schumacher,haas,17,17,17
847,2022,18,428,-1.3046139478683472,-1.326889889580863,14,2,latifi,williams,18,18,18
829,2022,19,429,1.3336418867111206,1.3061593638526068,18,8,max_verstappen,red_bull,1,1,1
0,2022,19,429,1.2082204818725586,1.1834797263145447,18,129,hamilton,mercedes,2,2,2
814,2022,19,429,1.144269347190857,1.1228986627915327,17,8,perez,red_bull,3,3,5
19,2022,19,429,1.1474922895431519,1.1203728199005127,15,115,vettel,aston_martin,4,3,5
842,2022,19,429,1.1279157400131226,1.108311764895916,16,5,leclerc,ferrari,5,3,5
844,2022,19,429,1.0241694450378418,1.000932412015067,18,0,norris,mclaren,6,6,6
3,2022,19,429,0.882794976234436,0.8607328295707702,15,210,alonso,alpine,7,7,7
816,2022,19,429,0.8608582019805908,0.8391214468899895,17,0,ricciardo,mclaren,8,8,8
846,2022,19,429,0.7387117147445679,0.7151164327348981,14,2,albon,williams,9,9,9
452,2022,19,429,0.6093126535415649,0.5860603004693985,16,209,gasly,alphatauri,10,10,10
838,2022,19,429,0.2737750709056854,0.2527509542072521,17,210,ocon,alpine,11,11,11
824,2022,19,429,-0.6371031999588013,-0.6571611240506172,16,207,kevin_magnussen,haas,12,12,12
850,2022,19,429,-0.8029046058654785,-0.8141458800860814,14,209,tsunoda,alphatauri,13,13,13
853,2022,19,429,-0.8819714784622192,-0.8862596792834145,14,49,zhou,alfa,14,14,15
845,2022,19,429,-0.8892253637313843,-0.9098428322209252,18,129,russell,mercedes,15,14,15
852,2022,19,429,-1.0014225244522095,-1.0156868249177933,16,207,mick_schumacher,haas,16,16,16
847,2022,19,429,-1.3124421834945679,-1.32592670917511,15,2,latifi,williams,17,17,17
821,2022,20,430,1.4987691640853882,1.512920045852661,15,49,bottas,alfa,1,1,1
829,2022,20,430,1.2967548370361328,1.305664388757003,19,8,max_verstappen,red_bull,2,2,3
831,2022,20,430,1.3011919260025024,1.3050649421555656,14,5,sainz,ferrari,3,2,3
0,2022,20,430,1.1714591979980469,1.182847066929466,19,129,hamilton,mercedes,4,4,4
814,2022,20,430,1.107296347618103,1.1220318675041199,18,8,perez,red_bull,5,5,7
19,2022,20,430,1.1108366250991821,1.1197768077254295,16,115,vettel,aston_martin,6,5,7
842,2022,20,430,1.0908547639846802,1.1072848824893726,17,5,leclerc,ferrari,7,5,7
844,2022,20,430,0.9872206449508667,1.0002107400643199,19,0,norris,mclaren,8,8,8
3,2022,20,430,0.8457445502281189,0.8597960621118546,16,210,alonso,alpine,9,9,9
816,2022,20,430,0.8241242170333862,0.8382882674535116,18,0,ricciardo,mclaren,10,10,10
846,2022,20,430,0.7019952535629272,0.7142416874567667,15,2,albon,williams,11,11,11
452,2022,20,430,0.5723949670791626,0.5852564573287964,17,209,gasly,alphatauri,12,12,12
838,2022,20,430,0.23642440140247345,0.2518439234958755,18,210,ocon,alpine,13,13,13
824,2022,20,430,-0.6740908622741699,-0.6581569910049438,17,207,kevin_magnussen,haas,14,14,14
853,2022,20,430,-0.919806718826294,-0.8884961485862732,15,49,zhou,alfa,15,15,16
845,2022,20,430,-0.9262533187866211,-0.9107065420401724,19,129,russell,mercedes,16,15,16
839,2022,20,430,-0.9994195699691772,-0.9880444407463074,18,115,stroll,aston_martin,17,17,17
852,2022,20,430,-1.038559913635254,-1.0170323007247026,17,207,mick_schumacher,haas,18,18,18
847,2022,20,430,-1.3499796390533447,-1.3274300172924995,16,2,latifi,williams,19,19,19
821,2022,21,431,1.5232570171356201,1.513566106557846,16,49,bottas,alfa,1,1,1
831,2022,21,431,1.32585608959198,1.3064510186513265,15,5,sainz,ferrari,2,2,3
829,2022,21,431,1.3209145069122314,1.3064268946647644,20,8,max_verstappen,red_bull,3,2,3
0,2022,21,431,1.195727825164795,1.1834911048412322,20,129,hamilton,mercedes,4,4,4
814,2022,21,431,1.1313817501068115,1.122523966588472,19,8,perez,red_bull,5,5,7
19,2022,21,431,1.1351966857910156,1.1206838593763464,17,115,vettel,aston_martin,6,5,7
842,2022,21,431,1.1148639917373657,1.1077059441142612,18,5,leclerc,ferrari,7,5,7
3,2022,21,431,0.8697630167007446,0.8603823535582599,17,210,alonso,alpine,8,8,8
846,2022,21,431,0.726302444934845,0.7149954847991467,16,2,albon,williams,9,9,9
452,2022,21,431,0.5965283513069153,0.5858826736609141,18,209,gasly,alphatauri,10,10,10
838,2022,21,431,0.2601831555366516,0.25228283044539,19,210,ocon,alpine,11,11,11
850,2022,21,431,-0.8155835270881653,-0.8142417232195537,15,209,tsunoda,alphatauri,12,12,12
853,2022,21,431,-0.8964671492576599,-0.8889943361282349,16,49,zhou,alfa,13,13,14
845,2022,21,431,-0.9022154211997986,-0.9102819859981537,20,129,russell,mercedes,14,13,14
839,2022,21,431,-0.974941074848175,-0.9873547899095636,19,115,stroll,aston_martin,15,15,15
852,2022,21,431,-1.0146164894104004,-1.0168980889850192,18,207,mick_schumacher,haas,16,16,16
847,2022,21,431,-1.3263823986053467,-1.3273683926638435,17,2,latifi,williams,17,17,17
821,2022,22,432,1.5288069248199463,1.514462625279146,17,49,bottas,alfa,1,1,1
831,2022,22,432,1.3315587043762207,1.3080202490091324,16,5,sainz,ferrari,2,2,3
829,2022,22,432,1.3261809349060059,1.3073675632476807,21,8,max_verstappen,red_bull,3,2,3
0,2022,22,432,1.2010884284973145,1.1843290726343791,21,129,hamilton,mercedes,4,4,4
814,2022,22,432,1.136583924293518,1.1232269644737243,20,8,perez,red_bull,5,5,7
19,2022,22,432,1.1406362056732178,1.121792323059506,18,115,vettel,aston_martin,6,5,7
842,2022,22,432,1.1200002431869507,1.108353012486508,19,5,leclerc,ferrari,7,5,7
844,2022,22,432,1.0161350965499878,1.0010069578886032,20,0,norris,mclaren,8,8,8
816,2022,22,432,0.853224515914917,0.8390743857935855,19,0,ricciardo,mclaren,9,9,9
846,2022,22,432,0.731696605682373,0.7159779036746305,17,2,albon,williams,10,10,10
452,2022,22,432,0.6017720103263855,0.5867189545380441,19,209,gasly,alphatauri,11,11,11
838,2022,22,432,0.265102744102478,0.2529238261282444,20,210,ocon,alpine,12,12,12
824,2022,22,432,-0.6452100276947021,-0.657437715265486,18,207,kevin_magnussen,haas,13,13,13
850,2022,22,432,-0.8110423684120178,-0.8140417635440826,16,209,tsunoda,alphatauri,14,14,14
853,2022,22,432,-0.8919102549552917,-0.8891658607651206,17,49,zhou,alfa,15,15,16
845,2022,22,432,-0.8970543742179871,-0.9096520997229076,21,129,russell,mercedes,16,15,16
839,2022,22,432,-0.969399094581604,-0.9864570051431656,20,115,stroll,aston_martin,17,17,17
852,2022,22,432,-1.0095372200012207,-1.0165106748279773,19,207,mick_schumacher,haas,18,18,18
847,2022,22,432,-1.321602463722229,-1.3270480632781982,18,2,latifi,williams,19,19,19
821,2023,1,433,1.5355288982391357,1.5355288982391357,1,49,bottas,alfa,1,1,1
831,2023,1,433,1.3384127616882324,1.3384127616882324,1,5,sainz,ferrari,2,2,2
829,2023,1,433,1.3326574563980103,1.3326574563980103,1,8,max_verstappen,red_bull,3,3,3
0,2023,1,433,1.207646369934082,1.207646369934082,1,129,hamilton,mercedes,4,4,4
807,2023,1,433,1.1879922151565552,1.1879922151565552,1,207,hulkenberg,haas,5,5,5
814,2023,1,433,1.1430048942565918,1.1430048942565918,1,8,perez,red_bull,6,6,6
844,2023,1,433,1.022627353668213,1.022627353668213,1,0,norris,mclaren,7,7,7
3,2023,1,433,0.8807710409164429,0.8807710409164429,1,115,alonso,aston_martin,8,8,8
846,2023,1,433,0.7382837533950806,0.7382837533950806,1,2,albon,williams,9,9,9
452,2023,1,433,0.6082289218902588,0.6082289218902588,1,210,gasly,alpine,10,10,10
824,2023,1,433,-0.6387467384338379,-0.6387467384338379,1,207,kevin_magnussen,haas,11,11,11
850,2023,1,433,-0.8051929473876953,-0.8051929473876953,1,209,tsunoda,alphatauri,12,12,12
853,2023,1,433,-0.8860473036766052,-0.8860473036766052,1,49,zhou,alfa,13,13,13
845,2023,1,433,-0.8906688690185547,-0.8906688690185547,1,129,russell,mercedes,14,14,14
856,2023,1,433,-0.9148669242858887,-0.9148669242858887,1,2,sargeant,williams,15,15,15
839,2023,1,433,-0.962683916091919,-0.962683916091919,1,115,stroll,aston_martin,16,16,16
854,2023,1,433,-0.9900290966033936,-0.9900290966033936,1,209,de_vries,alphatauri,17,17,17
821,2023,2,434,1.5129433870315552,1.5242361426353455,2,49,bottas,alfa,1,1,1
831,2023,2,434,1.315941572189331,1.3271771669387817,2,5,sainz,ferrari,2,2,3
829,2023,2,434,1.3098597526550293,1.3212586045265198,2,8,max_verstappen,red_bull,3,2,3
0,2023,2,434,1.1849191188812256,1.1962827444076538,2,129,hamilton,mercedes,4,4,5
807,2023,2,434,1.1678578853607178,1.1779250502586365,2,207,hulkenberg,haas,5,4,5
814,2023,2,434,1.1201591491699219,1.1315820217132568,2,8,perez,red_bull,6,6,6
842,2023,2,434,1.1027727127075195,1.1027727127075195,1,5,leclerc,ferrari,7,7,7
844,2023,2,434,0.9998432397842407,1.0112352967262268,2,0,norris,mclaren,8,8,8
3,2023,2,434,0.8579502701759338,0.8693606555461884,2,115,alonso,aston_martin,9,9,9
452,2023,2,434,0.5854140520095825,0.5968214869499207,2,210,gasly,alpine,10,10,10
838,2023,2,434,0.24768772721290588,0.24768772721290588,1,210,ocon,alpine,11,11,11
855,2023,2,434,0.027959242463111877,0.027959242463111877,1,0,piastri,mclaren,12,12,12
824,2023,2,434,-0.6615561246871948,-0.6501514315605164,2,207,kevin_magnussen,haas,13,13,13
850,2023,2,434,-0.8285333514213562,-0.8168631494045258,2,209,tsunoda,alphatauri,14,14,14
853,2023,2,434,-0.9093759059906006,-0.8977116048336029,2,49,zhou,alfa,15,15,16
845,2023,2,434,-0.9135454297065735,-0.9021071493625641,2,129,russell,mercedes,16,15,16
856,2023,2,434,-1.058809518814087,-0.9868382215499878,2,2,sargeant,williams,17,17,18
854,2023,2,434,-1.0166279077529907,-1.0033285021781921,2,209,de_vries,alphatauri,18,17,18
821,2023,3,435,1.5299912691116333,1.5261545181274414,3,49,bottas,alfa,1,1,1
831,2023,3,435,1.3330881595611572,1.329147497812907,3,5,sainz,ferrari,2,2,3
829,2023,3,435,1.3267238140106201,1.32308034102122,3,8,max_verstappen,red_bull,3,2,3
0,2023,3,435,1.2018442153930664,1.198136568069458,3,129,hamilton,mercedes,4,4,4
807,2023,3,435,1.187026023864746,1.1809587081273396,3,207,hulkenberg,haas,5,5,5
814,2023,3,435,1.136981725692749,1.1333819230397542,3,8,perez,red_bull,6,6,6
844,2023,3,435,1.0167189836502075,1.0130631923675537,3,0,norris,mclaren,7,7,7
3,2023,3,435,0.8747944831848145,0.8711719314257304,3,115,alonso,aston_martin,8,8,8
452,2023,3,435,0.6022634506225586,0.5986354748407999,3,210,gasly,alpine,9,9,9
838,2023,3,435,0.26439952850341797,0.2560436278581619,2,210,ocon,alpine,10,10,10
855,2023,3,435,0.014411665499210358,0.021185453981161118,2,0,piastri,mclaren,11,11,11
824,2023,3,435,-0.6447019577026367,-0.6483349402745565,3,207,kevin_magnussen,haas,12,12,12
850,2023,3,435,-0.812138557434082,-0.8152882854143778,3,209,tsunoda,alphatauri,13,13,13
853,2023,3,435,-0.8929709792137146,-0.8961313962936401,3,49,zhou,alfa,14,14,14
839,2023,3,435,-0.968036413192749,-0.965360164642334,2,115,stroll,aston_martin,15,15,16
854,2023,3,435,-1.0030517578125,-1.0032362540562947,3,209,de_vries,alphatauri,16,16,17
856,2023,3,435,-1.0444374084472656,-1.006037950515747,3,2,sargeant,williams,17,15,17
821,2023,4,436,1.4832524061203003,1.5154289901256561,4,49,bottas,alfa,1,1,1
831,2023,4,436,1.2864347696304321,1.3184693157672882,4,5,sainz,ferrari,2,2,3
829,2023,4,436,1.2798264026641846,1.312266856431961,4,8,max_verstappen,red_bull,3,2,3
0,2023,4,436,1.1549993753433228,1.1873522698879242,4,129,hamilton,mercedes,4,4,5
807,2023,4,436,1.1421213150024414,1.1712493598461151,4,207,hulkenberg,haas,5,4,5
814,2023,4,436,1.09004807472229,1.1225484609603882,4,8,perez,red_bull,6,6,6
842,2023,4,436,1.0722975730895996,1.0875351428985596,2,5,leclerc,ferrari,7,7,7
844,2023,4,436,0.9698317646980286,1.0022553354501724,4,0,norris,mclaren,8,8,8
3,2023,4,436,0.827879786491394,0.8603488951921463,4,115,alonso,aston_martin,9,9,9
846,2023,4,436,0.6854715347290039,0.7118776440620422,2,2,albon,williams,10,10,10
452,2023,4,436,0.5553532242774963,0.5878149121999741,4,210,gasly,alpine,11,11,11
838,2023,4,436,0.21737028658390045,0.24315251410007477,3,210,ocon,alpine,12,12,12
