driverId,season,skill_score,n_races
177,1981,0.5401632,12
177,1986,-0.24360403,5
178,1984,-0.5180289,2
178,1985,-0.44847468,2
178,1986,-0.50679886,2
179,1986,-1.6999382,3
180,1982,-0.50374055,4
180,1983,-0.42761463,4
180,1984,-0.5160269,3
180,1985,-0.608379,2
181,1972,0.20548071,8
181,1973,0.59969366,5
181,1974,0.8880399,7
181,1975,0.9827331,13
181,1976,1.0498471,11
181,1977,1.0052048,12
181,1978,0.90671104,7
181,1979,0.49709502,2
181,1982,0.9633363,7
181,1983,0.66860515,6
181,1984,1.1619736,10
181,1985,0.76942706,3
182,1984,-0.7678215,5
183,1982,-0.8207642,7
183,1983,-0.59405565,6
183,1984,-0.80542606,4
184,1985,-0.39851087,7
185,1983,-0.31167352,1
186,1974,-0.13590647,11
186,1975,-0.06608337,8
186,1976,0.07889168,10
186,1977,0.2958077,5
186,1978,0.21427087,10
186,1979,-0.025686443,10
186,1980,-0.20584922,6
186,1981,0.17761947,10
186,1982,0.331203,11
186,1983,-0.010157507,8
186,1985,-0.097753316,1
187,1983,-0.4792347,6
187,1984,-0.8103463,1
188,1984,-0.51806027,3
189,1983,-0.06532527,2
189,1984,-0.05920829,1
191,1981,-0.92100316,2
191,1982,-0.6604151,6
191,1983,-0.7059574,3
192,1983,-0.8292716,7
193,1981,-0.76600087,2
193,1982,-0.69914794,5
193,1983,-0.61555016,1
194,1982,-0.67623526,1
194,1983,-0.66497225,4
195,1982,-0.8998394,4
195,1983,-0.94665456,6
196,1973,-0.49370304,1
196,1974,-0.2875745,7
196,1975,0.1183553,3
196,1976,-0.4446119,12
196,1977,-0.41463536,7
196,1978,-0.4680331,4
196,1979,-0.18727846,7
196,1980,-0.2955979,8
196,1981,-0.5275505,5
196,1982,-0.41323403,3
196,1983,-0.61073655,6
198,1972,0.07433101,5
198,1973,0.24018317,9
198,1974,0.39040658,9
198,1975,0.4145185,12
198,1976,0.119397506,4
198,1977,0.37079537,13
198,1978,0.36404824,12
198,1979,0.43480927,9
198,1980,0.41654685,11
198,1981,0.60535425,12
198,1982,1.0414877,1
199,1973,-0.4217381,1
199,1974,-0.49588722,4
199,1975,-0.20246758,9
199,1976,-0.09524259,12
199,1977,-0.007961497,9
199,1978,-0.21792161,6
199,1979,-0.5368481,9
199,1980,-0.24357167,8
199,1982,-0.26513106,6
200,1981,-1.3796153,3
200,1982,-1.1036235,3
201,1978,-0.21466228,10
201,1979,0.2317697,9
201,1980,0.25433695,8
